1.65699,1.2289,0,0,0,-0.919763,0.392473
1.16807,0.564831,0,0,0,-0.918969,0.39433
0.413773,-0.189932,0,0,0,-0.928421,0.371531
-0.529836,-1.20727,0,0,0,-0.918886,0.394523
