-0.633461,-0.954737,2,0.6061120808294909
-0.5699802372881356,-0.9107354745762711,2,0.6061120808294909
-0.5064994745762712,-0.8667339491525423,2,0.6061120808294913
-0.44301871186440683,-0.8227324237288135,2,0.6061120808294896
-0.3795379491525424,-0.7787308983050848,2,0.6061120808294909
-0.316057186440678,-0.734729372881356,2,0.6061120808294921
-0.25257642372881356,-0.690727847457627,2,0.6061120808294901
-0.1890956610169492,-0.6467263220338983,2,0.6061120808294921
-0.12561489830508477,-0.6027247966101694,2,0.6061120808294898
-0.062134135593220355,-0.5587232711864407,2,0.6061120808294922
0.001346627118644042,-0.5147217457627118,2,0.6061120808294904
0.06482738983050844,-0.47072022033898303,2,0.6280487420647913
0.12743488135593217,-0.4252590169491526,2,0.7147417225370508
0.18654928813559304,-0.3739591016949154,2,0.7147417225370509
0.24566369491525422,-0.322659186440678,2,0.7147417225370506
0.30477810169491537,-0.2713592711864406,2,0.7147417225370506
0.36389250847457627,-0.22005935593220344,2,0.7147417225370515
0.42300691525423706,-0.16875944067796628,2,0.7147417225370504
0.4821213220338983,-0.11745952542372885,2,0.7147417225370511
0.5412357288135594,-0.06615961016949144,2,0.71474172253705
0.6003501355932204,-0.014859694915254296,2,0.7147417225370511
0.6594645423728812,0.03644022033898288,2,0.7147417225370508
0.7185789491525424,0.0877401355932203,2,0.7147417225370516
0.7776933559322035,0.1390400508474577,2,0.8335469146814308
0.8258012542372881,0.19201891525423723,2,1.0532082703009569
0.8573993898305085,0.2475162033898303,2,1.0532082703009578
0.8889975254237289,0.3030134915254237,2,1.053208270300959
0.9205956610169492,0.358510779661017,2,1.0532082703009569
0.9521937966101696,0.4140080677966101,2,1.0532082703009604
0.9837919322033897,0.4695053559322032,2,1.053208270300957
1.0153900677966101,0.5250026440677965,2,1.053208270300958
1.0469882033898306,0.5804999322033899,2,1.0532082703009575
1.0785863389830508,0.6359972203389829,2,1.0532082703009555
1.1101844745762712,0.6914945084745759,2,1.053208270300961
1.1417826101694915,0.7469917966101693,2,1.053208270300955
1.1733807457627121,0.8024890847457627,2,0.9592310875564865
1.2119522033898305,0.857492847457627,2,0.9018755060615486
1.2551725423728812,0.9121675932203388,2,0.9018755060615475
1.2983928813559324,0.966842338983051,2,0.9018755060615467
1.3416132203389832,1.0215170847457626,2,0.9018755060615496
1.384833559322034,1.0761918305084746,2,0.9018755060615476
1.4280538983050848,1.1308665762711863,2,0.9018755060615501
1.4712742372881353,1.185541322033898,2,0.9018755060615485
1.5144945762711866,1.2402160677966103,2,0.9018755060615476
1.5577149152542373,1.294890813559322,2,0.9018755060615476
1.600935254237288,1.3495655593220337,2,0.9018755060615485
1.6441555932203393,1.404240305084746,2,0.9018755060615476
1.68737593220339,1.4589150508474578,2,1.5697479561277778
1.6874389830508474,1.519056779661017,2,1.7434470335624757
1.676712711864407,1.5805652542372879,2,1.7434470335624792
1.6659864406779663,1.6420737288135587,2,1.7434470335624797
1.6552601694915254,1.7035822033898307,2,1.7434470335624785
1.6445338983050848,1.7650906779661018,2,1.7434470335624792
1.6338076271186441,1.8265991525423726,2,1.7434470335624803
1.6230813559322033,1.8881076271186443,2,1.7434470335624752
1.6123550847457628,1.9496161016949154,2,1.743447033562482
1.601628813559322,2.0111245762711865,2,1.7434470335624752
1.5909025423728815,2.0726330508474575,2,1.7434470335624799
1.5801762711864409,2.134141525423728,2,1.7434470335624797
1.56945,2.19565,2,-2.1810193742590793
