-0.436649,-0.243504,0,0,0,0.988237,0.152927
-1.19611,-1.96707,0,0,0,-0.001162,0.999999
-0.443274,-1.75721,0,0,0,0.267896,0.963448
-0.13871,-1.22228,0,0,0,0.46426,0.885699
0.66009,-0.287335,0,0,0,0.462314,0.886716
0.99831,0.372053,0,0,0,0.497757,0.867317
1.20353,0.842932,0,0,0,0.67578,0.737104
1.79718,1.42403,0,0,0,0.433387,0.901208
2.13281,2.14511,0,0,0,0.703798,0.7104
