6.8155,0.778665,0,0,0,-0.969783,0.243968
5.00922,0.0845243,0,0,0,-0.994581,0.103962
3.21535,0.749311,0,0,0,0.983694,0.179852
1.79989,1.0524,0,0,0,-0.964978,0.262331
0.987081,0.382339,0,0,0,-0.881127,0.47288
0.875665,-0.692719,0,0,0,-0.531069,0.847329
