-0.633461,-0.954737,0,0,0,0.362716,0.9319
0.115612,-0.435519,0,0,0,0.358735,0.933439
0.813162,0.16982,0,0,0,0.489323,0.872102
1.18602,0.824688,0,0,0,0.527487,0.849563
1.69602,1.46985,0,0,0,0.730291,0.683137
1.56945,2.19565,0,0,0,0.812625,0.582787
