-8.988510000000002,0.501325
-8.094470668545314,0.7175296375684487
-6.971720806196328,0.7906492878038238
-5.726930841858888,0.7692884863442482
-4.4667712044388415,0.7020517688278436
-3.2979123228420293,0.6375436708927326
-2.3270246259742997,0.6243687281770371
-1.643618260608301,0.7052681092217443
-1.2141858411065192,0.8809500517392043
-0.9515386514619999,1.133780825414925
-0.7732887893559863,1.4494468636581919
-0.6464076151731735,1.847002246528875
-0.5658822923147921,2.36444018251963
-0.5271713542829873,3.0358637480297923
-0.5278141922322831,3.8383233100415266
-0.566873609324408,4.707100504999285
-0.6425986981534074,5.577911488494645
-0.7357407152468353,6.415169113622501
-0.8106070062595269,7.210254478824914
-0.8336703483847415,7.954926998636645
-0.8640068238256089,8.618899498357191
-1.072294031473163,9.145315203030536
-1.6337694238639506,9.476573795830111
-2.5986106731199383,9.605371531400047
-3.8231527917204637,9.60236435016402
-5.147445684665686,9.544736809651475
-6.464752158823954,9.48541292158063
-7.775125424795162,9.428629379538686
-9.09138122077819,9.372806951085689
-10.425528340484927,9.31810503952382
-11.78745814258553,9.269245255722737
-13.186717653939624,9.231688014677935
-14.61985165701331,9.206015418985473
-16.03830385711619,9.175888096974274
-17.38374550980698,9.12130015130666
-18.608885652056124,9.031641433147149
-19.717374061771608,8.939664347466508
-20.727546285029693,8.8906223426177
-21.65075984378881,8.918203966678965
-22.455300290936076,8.98472009350267
-23.09303865551148,9.02527990263756
-23.524009615802825,8.976452688300016
-23.77681899215821,8.787471724059762
-23.914241119379653,8.413880654709413
-23.99593514369199,7.817527009635022
-24.042438488770916,7.033003979772795
-24.04904875729271,6.141837440930017
-24.012033543481056,5.2230024578873415
-23.951019103638625,4.299489734109593
-23.905013951346643,3.347835972788387
-23.911663565947276,2.3461086838319005
-23.95832827784064,1.3481216242390077
-23.978860386425044,0.4882895360482428
-23.904696752851407,-0.09734832242237705
-23.67511256790048,-0.3724376955044857
-23.240089546993133,-0.4367859828207481
-22.55082581537378,-0.399575532411845
-21.597341821396814,-0.3326980995428502
-20.438056597030787,-0.24234551418696224
-19.13833782504215,-0.12804377837275813
-17.760252276977287,0.005429702569840792
-16.358302270405716,0.14126327096701002
-14.985934922374815,0.26096655586368067
-13.696597349931956,0.34604918630478354
-12.54373667012456,0.37802079133524624
-11.5808,0.338391
