5.956729306090966070e+00,4.486454622707982676e-01,-2.774699719271124909e+00
5.956729306090965181e+00,4.486454622707982676e-01,-2.774699719271125353e+00
5.956729306090964293e+00,4.486454622707982676e-01,-2.774699719271125353e+00
5.956729306090964293e+00,4.486454622707982676e-01,-2.774699719271124909e+00
5.956729306090964293e+00,4.486454622707982676e-01,-2.774699719271126241e+00
5.956729306090964293e+00,4.486454622707982676e-01,-2.774699719271124909e+00
5.956729306090964293e+00,4.486454622707982676e-01,-2.774699719271126686e+00
5.954991712141206150e+00,4.479777171368206634e-01,-2.776266568567286264e+00
5.951582503195628426e+00,4.466737097530671941e-01,-2.779338925222169188e+00
5.946847097475582267e+00,4.448790942966868722e-01,-2.783601453096579803e+00
5.941463778741103319e+00,4.428651218314547111e-01,-2.788439425630769186e+00
5.936407686248142745e+00,4.410013825947400323e-01,-2.792975170658391626e+00
5.932630706356214034e+00,4.396285676080625704e-01,-2.796357821881887862e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243344060e+00
5.930668111445950075e+00,4.389227494828536469e-01,-2.798113362243340507e+00
5.922815823088471987e+00,4.361142458570290148e-01,-2.792624705699219501e+00
5.907892391605802374e+00,4.306841665468054692e-01,-2.786335411835286990e+00
5.886655488159645344e+00,4.228053312797148688e-01,-2.782089948467548535e+00
5.858871135763493498e+00,4.123630053824825503e-01,-2.780758909153979719e+00
5.823941838766312884e+00,3.991822756229747582e-01,-2.782688728963600866e+00
5.780827312758171743e+00,3.830077827219341979e-01,-2.789709778267868145e+00
5.659398471663766195e+00,3.384236184367407363e-01,-2.847301131052892398e+00
5.594253993471790309e+00,3.186788219903383124e-01,-2.857542037021389092e+00
5.517223846996826886e+00,2.961902482864235964e-01,-2.877265772142723943e+00
5.428539907862410807e+00,2.721870357889849545e-01,-2.923415938303683959e+00
5.328355441189290609e+00,2.499754994539547248e-01,-2.994957065674605179e+00
5.216969806329096571e+00,2.335243736160065586e-01,-3.073603443163491544e+00
5.093966972280410843e+00,2.251490217882722022e-01,-3.125066784323360825e+00
4.685329720048546420e+00,2.183954308676073486e-01,-3.370622867794976329e+00
4.247080554636253780e+00,3.205603575713420472e-01,-3.537301945749867116e+00
3.831854242387711107e+00,4.940189296700441268e-01,-3.158527359029408288e+00
3.619045047152587458e+00,4.976258552818879077e-01,-3.337678775843031964e+00
3.177668430093124385e+00,5.853002623111583924e-01,-3.244767031344314656e+00
2.730061391465366860e+00,6.316464076506329572e-01,-3.181610874119055854e+00
2.280421643953999045e+00,6.496498018176082301e-01,-2.856509479639717242e+00
1.848583767988670079e+00,5.230928389739615270e-01,-2.477734892919257970e+00
1.494153733072596024e+00,2.458204705131905032e-01,-2.098960306198798698e+00
1.267376626168643883e+00,-1.428603236440825763e-01,-1.720185719478339426e+00
1.200401064310002486e+00,-5.878489640341201250e-01,-1.589891952913794926e+00
1.191808542920460567e+00,-1.037767582278633860e+00,-1.211117366193335432e+00
1.350196966029683532e+00,-1.458972641474099996e+00,-8.323427794728760487e-01
