5.956729306090966070e+00,4.486454622707982676e-01,-2.774699719271124909e+00
5.536678423200678267e+00,2.872228622945582899e-01,-3.153474305991584625e+00
5.086710186901346908e+00,2.925694800730223033e-01,-3.000120671703222275e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.641205828475530204e+00,2.291192250242852224e-01,-3.378895258423681547e+00
4.343350774089858035e+00,3.011582054827792176e-01,-3.120955788374216056e+00
3.893446560364211884e+00,2.918722745868154722e-01,-2.742181201653756339e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.606802047734620320e+00,1.708799830206850501e-01,-3.004069082659626133e+00
3.295989676634766052e+00,1.278644357346444826e-01,-3.268180073052318058e+00
2.849590251673752572e+00,1.846767723513132731e-01,-2.889405486331858786e+00
2.413824172744348129e+00,7.239162112083244449e-02,-2.959542055093118407e+00
1.971260497543892320e+00,-9.079404688175442967e-03,-2.580767468372659135e+00
1.590192947782528066e+00,-2.484278059198888333e-01,-2.201992881652199419e+00
1.324642826087783387e+00,-6.117228203657428809e-01,-1.823218294931740147e+00
1.212255330786916163e+00,-1.047462634421452377e+00,-1.444443708211280875e+00
1.268962857327924576e+00,-1.493875437874610190e+00,-1.065669121490821158e+00
