1.226585533767238223e-01,-4.306346998701652273e-01
1.650644835173160907e-01,-4.012411397822460701e-01
2.061542783840619453e-01,-3.700341604759761482e-01
2.494066432604902517e-01,-3.341197380077750023e-01
3.030996993580659660e-01,-2.850642556858196119e-01
3.401813486799477038e-01,-2.491866539940266467e-01
3.783472342142535916e-01,-2.144646186412021982e-01
4.160434228166289272e-01,-1.792331778536078168e-01
4.527734727293223904e-01,-1.429955887225575484e-01
4.904430489102720725e-01,-1.077356037081206586e-01
5.275924778591538633e-01,-7.192799598109354819e-02
5.820243980431247799e-01,-1.469945201043245699e-02
6.338388264518581838e-01,4.129427020610033916e-02
6.844748083701712726e-01,9.777654447770264823e-02
7.338024618295250212e-01,1.549161182759047350e-01
7.826434338773768928e-01,2.140945295359021616e-01
8.159559097111775960e-01,2.553789325814153077e-01
8.494024461031207673e-01,2.946675553480006537e-01
8.826434049713458574e-01,3.341302472893890041e-01
9.141396848303546818e-01,3.749989531097238649e-01
9.465829851040299392e-01,4.151200462843022687e-01
9.786062498894685380e-01,4.555772167574386189e-01
1.008842812174862935e+00,4.973866079011556307e-01
1.039815612780479182e+00,5.386535791624654790e-01
1.070267017789064079e+00,5.803068210564362728e-01
1.098881292432388079e+00,6.232429482684477273e-01
1.127842190512209797e+00,6.659461203890679748e-01
1.155790690254695052e+00,7.093187209467745058e-01
1.227013388340761679e+00,8.311598464690589383e-01
1.261342602411652081e+00,9.002942270060394492e-01
1.292506040140456225e+00,9.692405128960638327e-01
1.313315664126140980e+00,1.016455762699822296e+00
1.334461387981720870e+00,1.063521464448889731e+00
1.357630634592865926e+00,1.109624696722547821e+00
1.380238535799978017e+00,1.156005792561861423e+00
1.402221031796980322e+00,1.202686525395428419e+00
1.435960831781849745e+00,1.277584992388169693e+00
1.458287543841083833e+00,1.324102060741685571e+00
1.480060409150702139e+00,1.370880954957249820e+00
1.508799304753178916e+00,1.435373496427690965e+00
1.538032368647737069e+00,1.501096906769347372e+00
1.559308309271258075e+00,1.548104016118035275e+00
1.609794719404776142e+00,1.668797333978212949e+00
1.677988926504134559e+00,1.847405248064064365e+00
1.731963988105092556e+00,2.046614261074200414e+00
1.764712870968111469e+00,2.250391421608731068e+00
1.771815237680111510e+00,2.456661365124657159e+00
1.765000180812726693e+00,2.662941261766842871e+00
1.785065430154977983e+00,2.868356284063648509e+00
1.840335193587883778e+00,3.067211086435338352e+00
